Zone,District,Fiscal Month Number,Fiscal Year,Month Name,Diversion Rate-Total (Total Recycling / Total Waste),Capture Rate-Paper (Total Paper / Max Paper),Capture Rate-MGP (Total MGP / Max MGP),Capture Rate-Total ((Total Recycling - Leaves (Recycling)) / (Max Paper + Max MGP))x100
Brooklyn North,BKN08,7,2018,January,18.47697143,46.66485961,61.18896632,52.61513729
Brooklyn North,BKN09,7,2018,January,13.65306209,31.76056635,47.19925003,37.38069416
Brooklyn North,BKN16,7,2018,January,9.827509499,20.92957156,37.47647802,27.70855563
Brooklyn North,BKN17,7,2018,January,15.94611678,29.92771133,68.34652164,43.91327052
Brooklyn South,BKS06,7,2018,January,31.72936402,47.2437575,84.99716131,57.96620649
Brooklyn South,BKS07,7,2018,January,24.54524436,45.12408953,75.76249738,56.27735698
Brooklyn South,BKS10,7,2018,January,25.86646407,54.11574443,84.77147293,65.2753171
Brooklyn South,BKS11,7,2018,January,21.34998506,45.53913333,69.47855172,54.25377468
Brooklyn South,BKS12,7,2018,January,16.33984455,50.88456943,47.29693812,49.41477835
Brooklyn South,BKS13,7,2018,January,15.34034984,43.81536557,48.92667232,46.11564155
Brooklyn South,BKS14,7,2018,January,16.56709697,33.17089312,56.28580751,40.40046028
Brooklyn South,BKS15,7,2018,January,21.7924916,47.76862831,66.98907518,54.76542741
Brooklyn South,BKS18,7,2018,January,18.05774005,32.73926151,70.45666534,44.79309632
Bronx,BX01,7,2018,January,8.046352988,22.31686879,26.6444327,24.26443167
Bronx,BX02,7,2018,January,13.63274278,29.91384459,49.4234617,38.69388965
Bronx,BX03,7,2018,January,10.66793731,26.55520568,39.11599411,32.20802233
Bronx,BX04,7,2018,January,13.04600859,30.31139064,49.04418098,38.74183509
Bronx,BX05,7,2018,January,11.94523173,27.28059124,48.99188269,37.05147071
Bronx,BX06,7,2018,January,14.31854145,34.81017051,44.10653295,38.99387543
Bronx,BX07,7,2018,January,15.70198211,36.68710678,63.24025031,48.63699772
Bronx,BX08,7,2018,January,22.42508886,40.45730501,84.6916775,54.29232777
Bronx,BX09,7,2018,January,10.97301413,23.74770408,45.50493995,32.66127084
Bronx,BX10,7,2018,January,21.74863041,43.2598413,72.5615188,53.9265002
Bronx,BX11,7,2018,January,17.95598238,35.26017794,58.0419202,43.55339166
Bronx,BX12,7,2018,January,21.31980075,35.39088135,79.36073841,51.39718226
Manhattan,MN01,7,2018,January,27.5305896,43.25244007,70.59426516,50.28841951
Manhattan,MN02,7,2018,January,27.91434302,38.26035445,82.22754107,49.57460359
Manhattan,MN03,7,2018,January,15.52624416,44.18434406,45.10861099,44.60029817
Manhattan,MN04,7,2018,January,22.55505262,32.12568158,71.85905492,42.3504269
Manhattan,MN05,7,2018,January,21.30143568,30.54906672,61.69174145,38.56313376
Manhattan,MN06,7,2018,January,23.85338943,32.8944435,73.5137501,43.34716951
Manhattan,MN07,7,2018,January,28.35399155,40.9690338,80.93279264,51.25306512
Manhattan,MN08,7,2018,January,27.91223965,40.56783175,79.80318083,50.66441852
Manhattan,MN09,7,2018,January,19.02224991,55.09176672,48.8689172,52.29125563
Manhattan,MN10,7,2018,January,16.66780633,40.70604097,55.47496118,47.35259811
Manhattan,MN11,7,2018,January,11.73129282,39.05279987,30.89741194,35.38257543
Manhattan,MN12,7,2018,January,17.30904106,45.12109915,58.16141715,50.98972174
Queens East,QE07,7,2018,January,23.41013137,49.21840951,69.79154946,56.70762805
Queens East,QE08,7,2018,January,22.00866411,32.39391745,62.57297204,40.96515449
Queens East,QE10,7,2018,January,22.86606958,36.35155491,88.07202468,52.88052923
Queens East,QE11,7,2018,January,30.00129318,54.03764373,90.00788675,65.53311595
Queens East,QE12,7,2018,January,17.31929434,38.4234239,78.25423817,55.09877158
Queens East,QE13,7,2018,January,21.24325067,33.94513815,95.28467472,53.5482011
Queens East,QE14,7,2018,January,16.11336988,32.42471593,48.33778608,38.21753415
Queens West,QW01,7,2018,January,23.49923014,50.75944419,86.14855956,63.64210671
Queens West,QW02,7,2018,January,24.04386568,51.2266063,76.25081345,60.33614216
Queens West,QW03,7,2018,January,16.27245956,31.03127692,65.86796561,43.71284013
Queens West,QW04,7,2018,January,16.82399958,34.30943477,63.48771119,44.9311721
Queens West,QW05,7,2018,January,25.99730365,47.37402522,87.95640162,62.1471851
Queens West,QW06,7,2018,January,22.97367548,31.99542127,73.1024907,42.57366521
Queens West,QW09,7,2018,January,25.06898622,42.13022137,81.10416136,56.31786383
Staten Island,SI01,7,2018,January,21.73515481,37.86697037,77.12233058,50.41230965
Staten Island,SI02,7,2018,January,23.24240635,43.30762038,76.64991059,53.96324399
Staten Island,SI03,7,2018,January,24.39704871,47.6545417,83.06842037,58.97220942
Brooklyn North,BKN01,1,2018,July,16.40872227,48.12837598,46.89522916,47.56588856
Brooklyn North,BKN02,1,2018,July,18.94399314,32.87331272,53.30119232,38.89610824
Brooklyn North,BKN03,1,2018,July,11.71947199,32.62053095,39.57885173,35.79449842
Brooklyn North,BKN04,1,2018,July,14.45618377,33.88712545,56.39347957,44.15317069
Brooklyn North,BKN05,1,2018,July,9.800206151,23.34003898,37.79282641,29.93253143
Brooklyn North,BKN08,1,2018,July,15.53285216,45.67686763,49.54573622,47.44161281
Brooklyn North,BKN09,1,2018,July,12.08656206,32.17194438,39.83454455,35.22063463
Brooklyn North,BKN16,1,2018,July,9.563802191,22.45870791,30.7605541,26.24551088
Brooklyn North,BKN17,1,2018,July,13.22748525,27.9649518,54.55773063,38.54532186
Brooklyn South,BKS06,1,2018,July,28.3237613,45.10834286,78.28324258,54.88936964
Brooklyn South,BKS07,1,2018,July,21.42980137,48.68394222,64.44838134,54.95608101
Brooklyn South,BKS10,1,2018,July,24.00805399,55.01482885,70.44124366,61.15247917
Brooklyn South,BKS11,1,2018,July,20.93314097,48.42200802,58.73695213,52.52597649
Brooklyn South,BKS12,1,2018,July,15.73023208,48.83919114,39.98316446,44.79960436
Brooklyn South,BKS13,1,2018,July,14.41666193,39.55037778,46.94548815,42.72231078
Brooklyn South,BKS14,1,2018,July,13.68603556,31.8894699,49.76339947,37.69493682
Brooklyn South,BKS15,1,2018,July,20.37985315,48.66820978,57.27857222,52.09398268
Brooklyn South,BKS18,1,2018,July,15.04498904,33.20299025,62.98673511,43.76283841
Bronx,BX01,1,2018,July,6.667319715,17.56433847,26.33873554,21.32787927
Bronx,BX02,1,2018,July,12.66575789,29.03404829,55.80352875,40.51609442
Bronx,BX03,1,2018,July,8.880173714,22.90878172,35.72629551,28.40650831
Bronx,BX04,1,2018,July,11.29524275,26.81430165,48.53776906,36.13199668
Bronx,BX05,1,2018,July,11.38223817,25.17923856,51.36352983,36.41028359
Bronx,BX06,1,2018,July,12.17872772,33.1791471,46.65243182,38.95814893
Bronx,BX07,1,2018,July,14.24316429,32.45411788,63.01412975,45.56201016
Bronx,BX08,1,2018,July,20.02730806,40.37417379,79.9819204,53.23880223
Bronx,BX09,1,2018,July,9.982554962,22.84559821,39.60334603,30.48947497
Bronx,BX10,1,2018,July,18.93694781,42.55731825,67.72661299,52.57133199
Bronx,BX11,1,2018,July,13.91283303,33.30340293,51.49807022,40.54244757
Bronx,BX12,1,2018,July,16.49727055,32.60203839,71.48832954,48.07358251
Manhattan,MN01,1,2018,July,25.07769167,42.23842277,61.87915156,47.52858081
Manhattan,MN02,1,2018,July,23.60560285,36.19186427,72.18689825,45.88699424
Manhattan,MN03,1,2018,July,13.02471209,38.12461899,45.28242773,41.19476786
Manhattan,MN04,1,2018,July,21.01697275,30.14032192,69.920436,40.8549493
Manhattan,MN05,1,2018,July,17.77867931,27.76636581,52.98912079,34.56002206
Manhattan,MN06,1,2018,July,21.53205761,31.47368083,67.251682,41.11035382
Manhattan,MN07,1,2018,July,25.21215311,39.68894316,71.66537487,48.3016774
Manhattan,MN08,1,2018,July,24.76454514,39.37415131,70.09285163,47.64812023
Manhattan,MN09,1,2018,July,16.70284501,52.3537643,49.81248269,51.26375014
Manhattan,MN10,1,2018,July,14.13903724,34.98602412,57.0432126,44.44685979
Manhattan,MN11,1,2018,July,10.97595601,38.03663525,31.21491006,35.11064035
Manhattan,MN12,1,2018,July,15.04513041,41.43180671,57.04203855,48.12739434
Queens East,QE07,1,2018,July,17.26331913,45.36418192,57.78466396,50.30587294
Queens East,QE08,1,2018,July,16.13711902,28.43727471,51.19006021,35.14552722
Queens East,QE10,1,2018,July,19.96391739,36.71435978,79.74007872,51.96915937
Queens East,QE11,1,2018,July,26.27944739,54.41642452,77.4732825,62.5912501
Queens East,QE12,1,2018,July,13.92643323,33.96589445,58.43869136,45.74748967
Queens East,QE13,1,2018,July,17.46572466,32.080339,84.89064238,50.80427003
Queens East,QE14,1,2018,July,11.73021724,29.29635184,41.5765641,34.18223425
Queens West,QW01,1,2018,July,19.28585586,48.58758322,67.7197083,56.19961071
Queens West,QW02,1,2018,July,19.45585,49.79584161,67.13618394,56.69497916
Queens West,QW03,1,2018,July,14.16864449,31.23667616,56.4994711,41.28789048
Queens West,QW04,1,2018,July,14.93423059,34.62502047,56.978794,43.51883325
Queens West,QW05,1,2018,July,23.72113759,44.66166466,84.4988624,60.51154244
Queens West,QW06,1,2018,July,20.53777326,30.45762668,65.60124931,39.92343214
Queens West,QW09,1,2018,July,18.07921901,40.14306883,71.66210783,52.68343171
Staten Island,SI01,1,2018,July,20.29715516,39.63399469,78.1832962,53.30167726
Staten Island,SI02,1,2018,July,19.6246773,45.19377549,78.3148631,56.93688091
Staten Island,SI03,1,2018,July,20.36181877,45.55973521,84.11187373,59.22842364
Brooklyn North,BKN01,12,2018,June,16.11971555,47.10427887,49.4507955,48.05834827
Brooklyn North,BKN02,12,2018,June,20.65033041,37.70845351,58.77934829,43.93549282
Brooklyn North,BKN03,12,2018,June,12.5238821,34.62856426,46.07924047,39.28429081
Brooklyn North,BKN04,12,2018,June,15.79436867,37.23557243,67.50544716,49.54299049
Brooklyn North,BKN05,12,2018,June,10.2705449,24.80825143,43.02780789,32.21613469
Brooklyn North,BKN08,12,2018,June,16.77111335,46.68000349,58.80238901,51.60884009
Brooklyn North,BKN09,12,2018,June,12.34915924,34.19555047,43.30886061,37.65709018
Brooklyn North,BKN16,12,2018,June,9.369816717,22.01041719,33.23581952,26.5745497
Brooklyn North,BKN17,12,2018,June,13.67608737,30.87305688,59.3864016,41.70337797
Brooklyn South,BKS06,12,2018,June,29.04451284,49.48473587,80.40927568,58.62380315
Brooklyn South,BKS07,12,2018,June,21.96318449,49.82287558,68.70100419,56.99341963
Brooklyn South,BKS10,12,2018,June,24.12312364,57.57580578,77.35270014,65.08773109
Brooklyn South,BKS11,12,2018,June,19.08291214,48.10548618,62.65394765,53.63147798
Brooklyn South,BKS12,12,2018,June,15.5790536,47.17899462,44.01026386,45.89062146
Brooklyn South,BKS13,12,2018,June,14.56539803,42.96624949,49.60070793,45.8636753
Brooklyn South,BKS14,12,2018,June,15.19577436,39.93656208,53.79298229,44.68695987
Brooklyn South,BKS15,12,2018,June,19.44300626,50.28927293,61.44213878,54.52550405
Brooklyn South,BKS18,12,2018,June,14.93385324,40.32469189,70.32783423,50.99277377
Bronx,BX01,12,2018,June,7.352181318,21.51789097,28.36286061,24.50725203
Bronx,BX02,12,2018,June,13.44005012,36.44756067,56.35210867,45.14035023
Bronx,BX03,12,2018,June,9.343418492,27.2686732,36.68548983,31.38122101
Bronx,BX04,12,2018,June,12.13219657,31.21818078,51.80330643,40.20819478
Bronx,BX05,12,2018,June,11.60100163,28.63152954,51.53794373,38.63530547
Bronx,BX06,12,2018,June,13.27423383,36.76367083,44.78600786,40.26721623
Bronx,BX07,12,2018,June,14.83129356,36.88405452,66.48855112,49.81304235
Bronx,BX08,12,2018,June,21.38590258,47.92493469,80.68662014,59.15662627
Bronx,BX09,12,2018,June,10.20147463,23.68520268,44.1340154,31.99947848
Bronx,BX10,12,2018,June,21.10161948,40.60058229,78.10181994,54.84480544
Bronx,BX11,12,2018,June,17.22598606,36.32880733,58.64815674,44.80644203
Bronx,BX12,12,2018,June,21.57355126,35.75798197,78.52800237,52.00346486
Manhattan,MN01,12,2018,June,27.56356317,46.76229774,75.59221416,53.70579323
Manhattan,MN02,12,2018,June,26.74735414,41.54361248,86.02323958,52.25623771
Manhattan,MN03,12,2018,June,14.52701223,45.12391673,44.0007321,44.63339529
Manhattan,MN04,12,2018,June,23.21121076,35.43750332,77.25694105,45.50943947
Manhattan,MN05,12,2018,June,20.18554011,33.56227455,60.75134725,40.11058364
Manhattan,MN06,12,2018,June,22.58794905,34.63876227,72.76658914,43.82159825
Manhattan,MN07,12,2018,June,27.62211907,44.23385279,82.87003786,53.5391235
Manhattan,MN08,12,2018,June,26.39492547,43.24515003,79.89125414,52.07112284
Manhattan,MN09,12,2018,June,18.17990887,59.77589735,50.22683676,55.60559546
Manhattan,MN10,12,2018,June,14.93802681,41.33313438,55.16086374,47.3720327
Manhattan,MN11,12,2018,June,11.43714681,43.55199989,31.78554707,38.41331007
Manhattan,MN12,12,2018,June,16.06036464,46.11419136,56.6059275,50.69618209
Queens East,QE07,12,2018,June,20.94059046,49.12384162,65.32284774,55.27676543
Queens East,QE08,12,2018,June,16.8948043,28.87438331,52.47684301,35.84957093
Queens East,QE10,12,2018,June,19.40643607,42.12865838,93.63181726,60.44140408
Queens East,QE11,12,2018,June,25.52485881,63.34921032,91.26384114,73.27468959
Queens East,QE12,12,2018,June,13.69947342,36.2661597,65.84534059,49.84565775
Queens East,QE13,12,2018,June,22.92300926,38.35013475,96.8824029,59.16218911
Queens East,QE14,12,2018,June,13.93386638,32.21406682,45.25868208,37.16884758
Queens West,QW01,12,2018,June,19.72925665,51.65107238,74.05727983,60.16169866
Queens West,QW02,12,2018,June,21.20138496,51.8135874,70.26288922,58.8212487
Queens West,QW03,12,2018,June,14.29168311,32.00115616,62.48661974,43.58055389
Queens West,QW04,12,2018,June,15.28335874,37.27742103,61.83322143,46.60453454
Queens West,QW05,12,2018,June,23.39093133,47.72826233,86.18584847,62.33573859
Queens West,QW06,12,2018,June,20.37891294,30.13333076,73.15507208,40.4948338
Queens West,QW09,12,2018,June,22.31999115,42.65181088,78.88632285,56.41488929
Staten Island,SI01,12,2018,June,20.72681844,47.78433222,82.7954922,60.23309232
Staten Island,SI02,12,2018,June,19.05087725,50.99056127,84.81793861,63.01840912
Staten Island,SI03,12,2018,June,19.71465416,53.31429633,89.64403094,66.23189606
Brooklyn North,BKN01,9,2018,March,14.34095748,44.74562834,43.06893125,44.05871427
Brooklyn North,BKN02,9,2018,March,20.48126116,33.73720213,58.27327617,40.7057606
Brooklyn North,BKN03,9,2018,March,11.88621525,34.8050542,41.64541285,37.60743194
Brooklyn North,BKN04,9,2018,March,15.45502014,36.22090319,67.16694062,48.89896452
Brooklyn North,BKN05,9,2018,March,10.33498925,25.12366301,43.61543467,32.69942504
Brooklyn North,BKN08,9,2018,March,16.81422784,46.25952987,58.70611276,51.35868163
Brooklyn North,BKN09,9,2018,March,13.073918,32.44001468,43.85860984,36.59671389
Brooklyn North,BKN16,9,2018,March,9.146721174,22.33157422,32.71739888,26.58646864
Brooklyn North,BKN17,9,2018,March,13.94128765,27.53202927,59.10270289,39.02466845
Brooklyn South,BKS06,9,2018,March,29.72830643,46.07945258,81.98224279,56.27630365
Brooklyn South,BKS07,9,2018,March,23.33432531,42.08320663,70.2772391,52.34665068
Brooklyn South,BKS10,9,2018,March,24.24438744,52.4176249,79.04401809,62.11040286
Brooklyn South,BKS11,9,2018,March,19.79400276,43.7713326,63.88319,51.09263094
Brooklyn South,BKS12,9,2018,March,15.53886161,48.51451517,47.00270656,47.89515308
Brooklyn South,BKS13,9,2018,March,14.53333342,42.30363601,47.32481234,44.56334999
Brooklyn South,BKS14,9,2018,March,16.13569249,34.54795613,53.58331059,40.50157427
Brooklyn South,BKS15,9,2018,March,20.0632309,46.47804929,62.57448639,52.33761839
Brooklyn South,BKS18,9,2018,March,15.87380955,30.87962392,62.80535833,41.08254061
Bronx,BX01,9,2018,March,7.076666892,20.93841671,24.63190814,22.60062366
Bronx,BX02,9,2018,March,12.90539127,33.63489576,51.19994764,41.53981497
Bronx,BX03,9,2018,March,9.855778805,27.69420382,36.64798854,31.72373617
Bronx,BX04,9,2018,March,11.86821248,29.86910147,48.04563671,38.04921067
Bronx,BX05,9,2018,March,11.29159801,27.32962197,46.97156456,36.16921836
Bronx,BX06,9,2018,March,14.08455561,36.84437989,43.46611208,39.82440286
Bronx,BX07,9,2018,March,14.33120822,35.44302283,59.18820542,46.1292281
Bronx,BX08,9,2018,March,20.91570415,38.85235986,79.63566332,51.6080044
Bronx,BX09,9,2018,March,10.02148349,23.96917445,42.85776752,31.70750741
Bronx,BX10,9,2018,March,19.64421234,40.7227214,67.32764679,50.40768446
Bronx,BX11,9,2018,March,16.31127158,33.08685174,55.69181562,41.31571302
Bronx,BX12,9,2018,March,20.02188552,33.37200202,74.35310648,48.29031046
Manhattan,MN01,9,2018,March,27.00328016,44.28052731,69.10587656,50.66893212
Manhattan,MN02,9,2018,March,26.26283579,38.41247043,79.23024834,48.91626984
Manhattan,MN03,9,2018,March,14.81606205,43.94796193,42.06816602,43.10198465
Manhattan,MN04,9,2018,March,22.86552644,33.17516755,71.91988147,43.14549725
Manhattan,MN05,9,2018,March,20.34330606,32.1751718,58.15352341,38.86028325
Manhattan,MN06,9,2018,March,23.2650671,34.46240453,69.43300604,43.46152703
Manhattan,MN07,9,2018,March,27.26599969,42.00878166,74.89068049,50.47041008
Manhattan,MN08,9,2018,March,26.74839012,42.48945613,74.63227874,50.76089516
Manhattan,MN09,9,2018,March,18.27816788,54.75936599,47.50497597,51.49462374
Manhattan,MN10,9,2018,March,14.96033843,38.77462459,51.4249262,44.46772546
Manhattan,MN11,9,2018,March,10.92028868,39.65291518,29.64764509,35.15017575
Manhattan,MN12,9,2018,March,16.49112734,44.79016985,55.64268709,49.67420165
Queens East,QE07,9,2018,March,21.62642471,46.83012479,65.68040899,53.69217396
Queens East,QE08,9,2018,March,17.59095151,28.19573634,52.67125535,35.14709642
Queens East,QE10,9,2018,March,20.51511391,34.55933673,81.24218723,49.47837441
Queens East,QE11,9,2018,March,26.42962121,49.94277922,82.23896777,60.26408669
Queens East,QE12,9,2018,March,14.677838,33.71883645,66.42081497,47.40966532
Queens East,QE13,9,2018,March,18.60309257,31.65225676,83.26285463,48.14611791
Queens East,QE14,9,2018,March,13.43723069,31.02925059,39.18907243,33.99966197
Queens West,QW01,9,2018,March,19.9472268,45.57401109,73.76565708,55.83658639
Queens West,QW02,9,2018,March,22.08171939,49.10193415,71.62324194,57.30034218
Queens West,QW03,9,2018,March,15.01823651,30.89403594,61.51040433,42.03928039
Queens West,QW04,9,2018,March,15.48902404,32.18241935,62.87969434,43.35711614
Queens West,QW05,9,2018,March,24.6528171,46.14416635,86.00878427,60.65604136
Queens West,QW06,9,2018,March,21.59604685,31.12365675,70.48746137,41.25329949
Queens West,QW09,9,2018,March,23.16015295,40.40656023,75.38928199,53.14128371
Staten Island,SI01,9,2018,March,19.30930601,37.3090808,68.31805238,47.21901583
Staten Island,SI02,9,2018,March,20.23954698,42.17556522,66.5392479,49.96177998
Staten Island,SI03,9,2018,March,21.33371798,45.2289228,73.13729228,54.14795862
